Date,SPY_Close,SPY_Return,XAsset_Credit_Ratio,XAsset_Credit_Change_5d,XAsset_Credit_Change_20d,XAsset_Credit_Stress,XAsset_Credit_Volatility,XAsset_Credit_Stress_lead5,XAsset_Credit_Stress_lead10,XAsset_Credit_Change_lead5,XAsset_Credit_Change_lead10,XAsset_10Y_Yield,XAsset_10Y_Change_5d,XAsset_10Y_Change_20d,XAsset_High_Yield_Regime,XAsset_Yield_Rising,XAsset_DXY,XAsset_DXY_Change_5d,XAsset_DXY_Change_20d,XAsset_Strong_Dollar,XAsset_Dollar_Momentum,XAsset_Strong_Dollar_lead5,XAsset_Realized_Vol_20,XAsset_Realized_Vol_60,XAsset_High_Vol_Regime,XAsset_Vol_Spike,XAsset_Downside_Vol,XAsset_Vol_Spike_lead5,XAsset_High_Vol_lead5
2002-09-19,84.69999694824219,-0.02587694167878274,,,,0,,0.0,0.0,,,3.7799999713897705,-0.18700003623962402,-0.4100000858306885,0,0,107.0,-0.001493128561416368,-0.0013066958227178072,1,0.00037479867764318996,1.0,23.88781343071543,34.814741231262424,0,0,18.22858064054796,0.0,0.0
2002-09-20,84.3499984741211,-0.004132213538743934,,,,0,,0.0,0.0,,,3.776000022888184,-0.12400007247924805,-0.5139999389648433,0,0,107.52999877929688,-0.0049046713980306356,-0.005548862381961395,1,-0.001334338899308085,1.0,23.174540619703897,34.808226689774315,0,0,18.00216401946802,0.0,0.0
2002-09-23,83.66000366210938,-0.008180140183682516,,,,0,,0.0,0.0,,,3.680999994277954,-0.19300007820129395,-0.5470001697540283,0,0,107.86000061035156,-0.0035106916197117366,-0.0010188071603954851,1,-0.0020231183918206054,1.0,22.517754662551596,34.58418180556634,0,0,17.450717481444304,0.0,0.0
2002-09-24,82.30999755859375,-0.016136816213493166,,,,0,,0.0,0.0,,,3.6459999084472656,-0.21700000762939453,-0.559999942779541,0,0,107.5199966430664,-0.007477200907385795,-0.0031522711418613403,1,-0.0025355415413779057,1.0,22.240054112413326,34.69244214793605,0,0,17.287871799102476,0.0,0.0
2002-09-25,84.3499984741211,0.024784363698652,,,,0,,0.0,0.0,,,3.759000062942505,-0.08999991416931108,-0.5230000019073486,0,0,107.79000091552734,0.0002783851030268014,0.00955328560954083,1,-0.0020438293171583686,1.0,24.87765992949904,34.96962120973971,0,0,17.61530740537445,0.0,0.0
2002-09-26,85.7300033569336,0.016360461265875204,,,,0,,0.0,0.0,,,3.766000032424927,-0.013999938964843306,-0.4519999027252193,0,0,107.68000030517578,0.006355143039026068,0.005603272916148816,1,-0.0016100478425624565,1.0,25.21257448669218,34.939569829902084,1,0,17.237368516704127,0.0,0.0
2002-09-27,82.75,-0.034760331742044404,,,,0,,0.0,0.0,,,3.688999891281128,-0.08700013160705611,-0.4719998836517334,0,0,107.52999877929688,0.0,0.007778836502284836,1,-0.0010716013898731114,1.0,27.484916541232003,35.56354265894132,1,0,19.351454387752383,0.0,0.0
2002-09-30,81.79000091552734,-0.011601197395439966,,,,0,,0.0,0.0,,,3.607000112533569,-0.07399988174438521,-0.529999971389771,0,0,106.87000274658205,-0.009178544948705514,-0.001028235248643039,1,-0.0012683235457193853,1.0,27.571863744632246,34.519880165882086,1,0,19.22986990715606,0.0,0.0
2002-10-01,85.72000122070312,0.04804988704223989,,,,0,,0.0,0.0,,,3.6989998817443848,0.05299997329711914,-0.28100013732910156,0,0,107.06999969482422,-0.004185239604648006,0.01420858202459141,1,0.00023449718478319448,1.0,30.859954921826105,36.00654233520037,1,0,16.458990645234138,0.0,0.0
2002-10-02,83.1500015258789,-0.029981330590596267,,,,0,,0.0,0.0,,,3.700000047683716,-0.05900001525878906,-0.25300002098083496,0,0,107.16000366210938,-0.005844672493431791,0.009990623970148604,1,0.0019254921375956191,1.0,31.880811993915387,36.15161019486749,1,0,17.828193676190462,0.0,0.0
2002-10-03,82.30999755859375,-0.01010227242177164,,,,0,,0.0,0.0,,,3.684000015258789,-0.08200001716613814,-0.22600007057189986,0,0,106.97000122070312,-0.006593602177381586,0.00934136471420266,1,0.0032595029526495123,1.0,31.919409109209884,35.48037989816617,1,0,17.821196131159535,0.0,1.0
2002-10-04,80.80000305175781,-0.018345213845511577,,,,0,,0.0,0.0,,,3.684999942779541,-0.003999948501586914,-0.3509998321533203,0,0,107.5999984741211,0.000650978290885007,0.007113460897423707,1,0.004452654031240571,1.0,31.64010253531428,35.5838668729439,1,0,17.65605305149608,0.0,1.0
2002-10-07,79.12999725341797,-0.020668387812684763,,,,0,,0.0,0.0,,,3.630000114440918,0.023000001907349077,-0.41699981689453125,0,0,107.5500030517578,0.006362873469632158,0.004201723473837848,1,0.005175632090960969,1.0,31.731279825813896,35.74246507078583,1,0,17.49732998812395,0.0,1.0
2002-10-08,80.37000274658203,0.01567048573492147,,,,0,,0.0,0.0,,,3.635999917984009,-0.06299996376037598,-0.35199999809265137,0,0,108.06999969482422,0.009339684345290422,0.005115355923825504,1,0.0053801974957516045,1.0,32.08135811623816,35.89836772894518,1,0,17.49732998812395,0.0,1.0
2002-10-09,78.0999984741211,-0.0282444219843887,,,,0,,0.0,0.0,,,3.5799999237060547,-0.12000012397766113,-0.4780001640319824,0,0,106.94000244140624,-0.002053016173803379,-0.0063185308290415465,0,0.00482619694938668,1.0,33.00603882137628,36.1283620431842,1,0,18.282997830706083,0.0,1.0
2002-10-10,80.62999725341797,0.03239435120008616,,,,0,,0.0,0.0,,,3.6549999713897705,-0.029000043869018555,-0.312000036239624,0,0,107.1999969482422,0.0021500955867481686,0.0003732109440657272,1,0.0046716190176078806,1.0,35.59833764645193,36.81026683119056,1,0,18.718020915141174,0.0,1.0
2002-10-11,84.16000366210938,0.043780311657418025,,,,0,,0.0,0.0,,,3.812999963760376,0.12800002098083496,-0.08700013160705611,0,1,107.25,-0.003252773969186218,-0.007495813223154624,1,0.0036690189849343745,1.0,39.54082128045706,37.40297465527191,1,0,18.718020915141174,0.0,1.0
2002-10-14,84.62999725341797,0.005584524368553501,,,,0,,0.0,0.0,,,3.811000108718872,0.1809999942779541,-0.06299996376037598,0,1,107.1500015258789,-0.0037192144540098004,-0.010070180704017329,0,0.0024533676026195217,1.0,39.61232429796129,36.71159613469673,1,0,18.718020915141174,0.0,1.0
2002-10-15,88.69999694824219,0.048091691207751364,,,,0,,0.0,0.0,,,3.996000051498413,0.3600001335144043,0.13300013542175293,0,1,107.77999877929688,-0.0026834543938768496,-0.005077107379870216,1,0.0018228357021538022,1.0,42.7079929832402,37.45794368272025,1,0,18.72076824357956,0.0,1.0
2002-10-16,86.55000305175781,-0.02423893991494641,,,,0,,0.0,0.0,,,4.033999919891357,0.45399999618530273,0.18499994277954146,1,1,107.62999725341795,0.0064521675356215,-0.0012064298462817202,1,0.0015528391619062721,0.0,43.47855822575015,37.36001951446226,1,0,19.30318742206483,0.0,1.0
2002-10-17,88.2699966430664,0.019872831087943688,,,,0,,0.0,0.0,,,4.136000156402588,0.4810001850128174,0.3560001850128174,1,1,108.37000274658205,0.010914233504173865,0.012803763986747985,1,0.0022583621523795615,1.0,42.87875220066755,35.56528221596098,1,0,18.94932593578305,0.0,1.0
2002-10-18,88.63999938964844,0.004191715879158675,,,,0,,0.0,0.0,,,4.133999824523926,0.3209998607635498,0.35799980163574174,1,1,108.5199966430664,0.011841460541411664,0.009206713242892128,1,0.0029961409336222377,1.0,42.81206019355562,35.51664925558698,1,0,19.183600543882932,0.0,1.0
2002-10-21,90.16999816894533,0.017260816672292956,,,,0,,0.0,0.0,,,4.2210001945495605,0.4100000858306885,0.5400002002716064,1,1,108.2300033569336,0.010079344989965655,0.003430398150271463,1,0.003218601199155585,0.0,42.89695821933653,35.480041455370745,1,0,19.50988906146677,0.0,1.0
2002-10-22,89.5199966430664,-0.0072086230351370295,,,,0,,0.0,0.0,,,4.251999855041504,0.2559998035430908,0.6059999465942383,1,1,107.94000244140624,0.0014845394685614188,0.003906304049972498,1,0.0035715299587472773,1.0,42.4531504425967,34.09948016721324,1,0,19.376389298608338,0.0,1.0
2002-10-23,90.1999969482422,0.00759607161165432,,,,0,,0.0,0.0,,,4.236000061035156,0.20200014114379883,0.47699999809265137,1,1,108.0,0.0034377288490574642,0.0019482241644772635,1,0.003191276886494099,1.0,41.79967948590688,34.0300732319339,1,0,19.376389298608338,0.0,1.0
2002-10-24,88.36000061035156,-0.020399073172324478,,,,0,,0.0,0.0,,,4.142000198364258,0.006000041961669922,0.3760001659393306,1,1,107.91000366210938,-0.004244708616907178,0.002135989564280738,1,0.003017912718900695,1.0,42.35417078453337,34.28369274148061,1,0,19.43661997601406,0.0,1.0
2002-10-25,90.1999969482422,0.020823860629026303,,,,0,,0.0,0.0,,,4.09499979019165,-0.03900003433227539,0.40599989891052246,1,1,107.91999816894533,-0.0055289208687919755,0.0036268891851185536,1,0.0028103153530423808,1.0,40.53898134873867,34.12301658649318,1,0,17.443571865279207,0.0,1.0
2002-10-28,89.61000061035156,-0.006540979577074557,,,,0,,0.0,0.0,,,4.084000110626221,-0.13700008392333984,0.4769999980926518,1,1,107.16000366210938,-0.009886350010499867,0.002713585740378388,0,0.002997406402493452,1.0,40.30946874039541,33.821639417364274,1,0,17.418232134971362,0.0,1.0
2002-10-29,88.56999969482422,-0.011605857699405142,,,,0,,0.0,0.0,,,3.934000015258789,-0.31799983978271484,0.2350001335144043,0,1,107.06999969482422,-0.00806005861500958,0.0,0,0.002286977301263882,1.0,37.28421090105382,33.10682039222569,1,0,17.17136402338295,0.0,1.0
2002-10-30,89.43000030517578,0.009709840954214455,,,,0,,0.0,0.0,,,3.9660000801086426,-0.26999998092651367,0.26600003242492676,0,1,107.06999969482422,-0.008611113936812798,-0.0008399026148687705,0,0.001745450972013013,1.0,35.39747851303788,32.459413132705315,1,0,15.49811735384381,0.0,1.0
2002-10-31,88.5199966430664,-0.010175597215744459,,,,0,,0.0,0.0,,,3.91100001335144,-0.23100018501281783,0.22699999809265092,0,0,106.63999938964844,-0.011769106008351238,-0.003084994178637279,0,0.0011241330273710159,1.0,35.40132970598343,32.34587832800127,1,0,15.499855083692617,0.0,1.0
2002-11-01,90.2699966430664,0.0197695443556829,,,,0,,0.0,0.0,,,3.9769999980926514,-0.11799979209899902,0.29200005531311035,0,1,106.08000183105467,-0.01704963277529159,-0.01412636305410353,0,6.21418297946541e-05,1.0,34.80829770061536,31.913038105725526,1,0,15.140945148421928,0.0,1.0
2002-11-04,91.12999725341795,0.009526981747346674,,,,0,,0.0,0.0,,,4.045000076293945,-0.03900003433227539,0.41499996185302734,1,1,106.12000274658205,-0.009705122060340687,-0.013296143789857218,0,-0.0008127515333900992,0.0,33.38606802650298,31.963448174552706,1,0,14.32279440784707,0.0,1.0
2002-11-05,91.8499984741211,0.007900814686748303,,,,0,,0.0,0.0,,,4.080999851226807,0.14699983596801758,0.44499993324279785,1,1,105.87000274658205,-0.011207592711893755,-0.020357147723278235,0,-0.002086376715745286,0.0,33.24108558496546,31.96313735865704,1,0,14.32279440784707,0.0,1.0
2002-11-06,93.04000091552734,0.01295593316467536,,,,0,,0.0,0.0,,,4.034999847412109,0.0689997673034668,0.4549999237060547,1,1,105.5999984741211,-0.013729347388558799,-0.012530427685555234,0,-0.0023969715585709706,0.0,30.5730378429932,31.825050327527865,1,0,11.604241658881662,0.0,1.0
2002-11-07,90.76000213623048,-0.024505575632645438,,,,0,,0.0,0.0,,,3.881999969482422,-0.02900004386901811,0.22699999809265137,0,0,104.97000122070312,-0.015660147960460558,-0.020802199543118904,0,-0.003455742082930202,0.0,31.44854894940404,31.36481068005297,1,0,13.574523758982929,0.0,1.0
2002-11-08,89.6500015258789,-0.012230063730997554,,,,0,,0.0,0.0,,,3.8519999980926514,-0.125,0.03900003433227539,0,0,104.5,-0.014894436310163517,-0.02564102564102566,0,-0.004363002703823754,0.0,28.718439755515206,31.325060264768496,0,0,13.643125724308513,0.0,1.0
2002-11-11,88.26000213623047,-0.015504733586057862,,,,0,,0.0,0.0,,,3.8519999980926514,-0.19300007820129395,0.0409998893737793,0,0,104.56999969482422,-0.014606134674339244,-0.024078411519495524,0,-0.005063414244597664,0.0,29.46377966167193,31.472015843303648,0,0,13.870269823383294,0.0,1.0
2002-11-12,88.95999908447266,0.007931077852929791,,,,0,,0.0,0.0,,,3.8510000705718994,-0.22999978065490723,-0.14499998092651367,0,0,104.66000366210938,-0.011429102229920662,-0.028947811769569398,0,-0.0062569494640826225,0.0,24.14816388047926,31.123905743778717,0,0,13.870269823383294,0.0,1.0
2002-11-13,89.05000305175781,0.0010117352541751945,,,,0,,0.0,0.0,,,3.838000059127808,-0.1969997882843013,-0.19599986076354936,0,0,105.0999984741211,-0.004734848553265225,-0.023506446565634498,0,-0.007371950300050262,0.0,22.34723047058932,31.061634874199356,0,0,12.374621808942532,0.0,1.0
2002-11-14,90.7300033569336,0.018865808507601445,,,,0,,0.0,0.0,,,4.020999908447266,0.13899993896484375,-0.11500024795532227,1,1,105.20999908447266,0.0022863471561263005,-0.02915939450051419,0,-0.009470108224413371,0.0,22.240137363218963,31.167997212170317,0,0,12.374621808942532,0.0,1.0
2002-11-15,91.4000015258789,0.007384527104110417,,,,0,,0.0,0.0,,,4.051000118255615,0.19900012016296387,-0.08299970626831055,1,1,105.04000091552734,0.005167472875859724,-0.03206778322141979,0,-0.011533833047628967,0.0,22.320716614544274,31.138385526156647,0,0,12.374621808942532,0.0,0.0
2002-11-18,90.4800033569336,-0.01006562531276134,,,,0,,0.0,0.0,,,4.019000053405762,0.16700005531311035,-0.20200014114379883,1,1,105.1999969482422,0.006024646220297969,-0.02799599292904653,0,-0.013105152601594866,0.0,21.885787992549506,30.899743443006905,0,0,12.306754534160676,0.0,0.0
2002-11-19,90.36000061035156,-0.0013262902534235677,,,,0,,0.0,0.0,,,3.9800000190734863,0.12899994850158691,-0.2719998359680176,0,0,105.66999816894533,0.009650243373740652,-0.02103024107020146,0,-0.014351979857603564,0.0,21.718439978377432,30.860112115987665,0,0,12.401311629903896,0.0,0.0
2002-11-20,92.37000274658205,0.022244379400770065,,,,0,,0.0,0.0,,,4.074999809265137,0.23699975013732866,-0.16100025177001953,1,1,105.87000274658205,0.007326396609325769,-0.01972219679090703,0,-0.015435500905372778,0.0,22.936470001292665,31.12841826288289,0,0,12.401311629903896,0.0,0.0
2002-11-21,94.08999633789062,0.018620694383082226,,,,0,,0.0,0.0,,,4.14300012588501,0.12200021743774414,0.0009999275207519531,1,1,105.80999755859376,0.005702865500829102,-0.019460717563231755,0,-0.016515336261748403,0.0,22.213604884842248,31.026316783873277,0,0,11.235659683071308,0.0,0.0
2002-11-22,93.41999816894533,-0.007120822563742468,,,,0,,0.0,0.0,,,4.175000190734863,0.12400007247924805,0.08000040054321289,1,1,106.12000274658205,0.0102818147528696,-0.016678979363448865,0,-0.017530629689176774,0.0,21.4823412986874,31.066059852656018,0,0,11.133031590480087,0.0,0.0
2002-11-25,93.4800033569336,0.0006423163044784186,,,,0,,0.0,0.0,,,4.184000015258789,0.16499996185302734,0.09999990463256836,1,1,106.54000091552734,0.012737680666895956,-0.005785766381055657,0,-0.017955597295248475,0.0,21.260727630380284,31.052998507113312,0,0,11.250835708827214,0.0,0.0
2002-11-26,91.6999969482422,-0.019041574077557688,,,,0,,0.0,0.0,,,4.078999996185303,0.0989999771118164,0.14499998092651367,1,1,106.52999877929688,0.008138550442449821,-0.005043438097193209,0,-0.018207769200108137,0.0,22.050371985742707,30.275359011208398,0,0,12.137282002689222,0.0,0.0
2002-11-27,94.27999877929688,0.028135244459287057,,,,0,,0.0,0.0,,,4.260000228881836,0.18500041961669922,0.29400014877319336,1,1,106.7699966430664,0.008500933910794872,-0.0028019338060417676,0,-0.018305870759666786,0.0,23.8224750103317,30.669350243379352,0,0,12.137282002689222,0.0,0.0
2002-11-29,93.9800033569336,-0.0031819625185353084,,,,0,,0.0,0.0,,,4.2129998207092285,0.06999969482421875,0.30199980735778853,1,1,106.41000366210938,0.005670599351288663,-0.0021567491453060583,0,-0.018259458508000224,0.0,23.445519450167698,30.618161545959744,0,0,11.99466992666391,0.0,0.0
2002-12-02,94.12999725341795,0.0015960192714048471,,,,0,,0.0,0.0,,,4.218999862670898,0.043999671936035156,0.24199986457824707,1,1,106.3499984741211,0.0021673173915033317,0.0025452171795437017,0,-0.017425879496317864,0.0,22.604209644681326,30.505464693234202,0,0,11.99466992666391,0.0,0.0
2002-12-03,92.87000274658205,-0.013385685154581828,,,,0,,0.0,0.0,,,4.232999801635742,0.048999786376953125,0.18799972534179688,1,1,106.37000274658205,-0.0015956276279750492,0.002355823534956114,0,-0.0166432811300772,0.0,23.076341724428353,30.61498286498604,0,0,12.245064703971705,0.0,0.0
2002-12-04,92.4499969482422,-0.004522513038854203,,,,0,,0.0,0.0,,,4.171999931335449,0.09299993515014648,0.09100008010864258,1,1,106.13999938964844,-0.003660934892681378,0.002550265760478787,0,-0.015497910455889347,0.0,23.008163507936676,30.547421170428517,0,0,12.08878787281883,0.0,0.0
2002-12-05,91.43000030517578,-0.0110329548592355,,,,0,,0.0,0.0,,,4.113999843597412,-0.14600038528442383,0.07899999618530273,1,1,106.0999984741211,-0.006275153975935033,0.004734848553265225,0,-0.014634646643948323,0.0,22.850522450854132,30.607312532505354,0,0,12.051983171924933,0.0,0.0
2002-12-06,92.02999877929688,0.0065623807515959864,,,,0,,0.0,0.0,,,4.0929999351501465,-0.11999988555908203,0.2109999656677246,1,1,105.36000061035156,-0.00986752199625851,0.003715341384329829,0,-0.013408769597575887,0.0,21.170498775937503,30.38390184777543,0,0,10.062078333159576,0.0,0.0
2002-12-09,89.5,-0.027491022632350925,,,,0,,0.0,0.0,,,4.050000190734863,-0.16899967193603516,0.19800019264221191,1,0,105.23999786376952,-0.010437241431852762,0.007081319270521691,0,-0.011772652351998519,0.0,23.026035773690438,30.92304925839318,0,0,12.664230786444614,0.0,0.0
2002-12-10,90.6999969482422,0.013407787131197724,,,,0,,0.0,0.0,,,4.048999786376953,-0.18400001525878906,0.19699978828430176,1,0,105.37000274658205,-0.009401146697179508,0.00765040694360275,0,-0.010186211428843605,0.0,22.726426900680718,31.039116939809475,0,0,12.250495394619211,0.0,0.0
2002-12-11,90.77999877929688,0.0008820488836436269,,,,0,,0.0,0.0,,,3.99399995803833,-0.17799997329711914,0.14299988746643066,0,0,105.3499984741211,-0.007443008480028213,0.006592726809367733,0,-0.008409184499896749,0.0,22.597665224173507,30.658463898344312,0,0,12.250495394619211,0.0,0.0
2002-12-12,90.7699966430664,-0.00011017995555151483,,,,0,,0.0,0.0,,,4.00600004196167,-0.10799980163574219,0.16799998283386186,1,0,104.51000213623048,-0.014985828093847076,-0.005613666474370893,0,-0.0075145454953335685,0.0,22.601815902267823,30.57717683748487,0,0,12.24476097894146,0.0,0.0
2002-12-13,89.33999633789062,-0.01575410772349095,,,,0,,0.0,0.0,,,4.061999797821045,-0.031000137329101562,0.0409998893737793,1,0,103.9800033569336,-0.013097923741682171,-0.011690863399319129,0,-0.006641118940273816,0.0,22.322123354789657,30.267380054894055,0,0,12.683850296604056,0.0,0.0
2002-12-16,91.6500015258789,0.025856338512167287,,,,0,,0.0,0.0,,,4.130000114440918,0.07999992370605469,0.07899999618530273,1,1,104.05999755859376,-0.011212469870089059,-0.00932981100906205,0,-0.005504220329655929,0.0,24.099257843096105,30.668660005099046,0,0,12.683850296604056,0.0,0.0
2002-12-17,90.8499984741211,-0.008728892945319977,,,,0,,0.0,0.0,,,4.113999843597412,0.06500005722045898,0.09499979019165039,1,0,103.51000213623048,-0.017652088467957183,-0.016064589933811324,0,-0.0049076501798941685,0.0,24.027965243186113,30.676314188714883,0,0,12.6309169916688,0.0,0.0
2002-12-18,89.80000305175781,-0.011557462190407986,,,,0,,0.0,0.0,,,4.053999900817871,0.059999942779541016,0.07399988174438477,1,0,103.62999725341795,-0.01632654243583731,-0.019305393686728567,0,-0.0048214078107205235,0.0,24.39221522308999,30.57769167008515,0,0,12.695351702470834,0.0,0.0
2002-12-19,89.16000366210938,-0.007126941736066095,,,,0,,0.0,0.0,,,3.9489998817443848,-0.057000160217285156,-0.12599992752075195,0,0,103.4800033569336,-0.009855504336841125,-0.0225748496046545,0,-0.0049640404514078975,0.0,22.996040754998184,30.243302484821026,0,0,12.49186343644732,0.0,0.0
2002-12-20,89.98999786376953,0.009309041807642693,,,,0,,0.0,0.0,,,3.953000068664551,-0.10899972915649414,-0.19000005722045898,0,0,103.45999908447266,-0.00500100265121084,-0.022209607110327823,0,-0.0051014849287627,0.0,22.12758863226136,30.12564762642393,0,0,12.49186343644732,0.0,0.0
2002-12-23,90.0199966430664,0.00033335681752411084,,,,0,,0.0,0.0,,,3.9670000076293945,-0.16300010681152344,-0.20800018310546875,0,0,103.63999938964844,-0.0040361154987422765,-0.023369801100136978,0,-0.005436026015597106,0.0,22.062844694366216,29.191152326527188,0,0,12.69541738059869,0.0,0.0
2002-12-24,89.3499984741211,-0.007442770428018219,,,,0,,0.0,0.0,,,3.936000108718872,-0.17799973487854004,-0.247999906539917,0,0,103.25,-0.002511855191426715,-0.030880428827252393,0,-0.006690759137906943,0.0,22.132610197100895,29.12337703067005,0,0,12.49466965677365,0.0,0.0
2002-12-26,89.38999938964844,0.0004476879262502731,,,,0,,0.0,0.0,,,3.9140000343322754,-0.1399998664855957,-0.16499996185302734,0,0,102.81999969482422,-0.007816246068336308,-0.03482586245174779,0,-0.008179880355634672,0.0,21.224075091137582,27.470299746083782,0,0,11.759958608915449,0.0,0.0
2002-12-27,87.37999725341797,-0.022485760710982072,,,,0,,0.0,0.0,,,3.812999963760376,-0.1359999179840088,-0.44700026512145996,0,0,102.41000366210938,-0.010340159065645449,-0.04083537621090827,0,-0.010081552475877997,0.0,19.48218291388869,27.152141277222587,0,0,13.00377319126898,0.0,0.0
2002-12-30,88.11000061035156,0.008354353168682938,,,,0,,0.0,0.0,,,3.783999919891357,-0.1690001487731938,-0.42899990081787154,0,0,102.01000213623048,-0.014015048918164852,-0.04134951014427646,0,-0.012041190525826518,0.0,19.949304663365524,27.094069724639287,0,0,13.164098517068021,0.0,0.0
2002-12-31,88.2300033569336,0.0013619651089633589,,,,0,,0.0,0.0,,,3.818000078201294,-0.14899992942810059,-0.4009997844696045,0,0,101.8499984741211,-0.01727133274863879,-0.04231311767338686,0,-0.014284107268473045,0.0,19.942099729502143,26.783681150074017,0,0,13.164098517068021,0.0,0.0
2003-01-02,91.06999969482422,0.03218855525145403,,,,0,,0.0,0.0,,,4.0320000648498535,0.09599995613098145,-0.20099973678588867,1,1,102.9800033569336,-0.0026149795938634757,-0.03186988156543391,0,-0.015995392523492545,0.0,23.14572139150692,27.094868856456213,0,0,13.090313899829024,0.0,0.0
2003-01-03,91.3499984741211,0.003074544638576482,,,,0,,0.0,0.0,,,4.038000106811523,0.12400007247924805,-0.13399982452392578,1,1,102.47000122070312,-0.0034039921723391098,-0.0345769567556945,0,-0.01785175364930121,0.0,23.144134282605076,26.95571392716164,0,0,13.246928273615941,0.0,0.0
2003-01-06,92.95999908447266,0.01762452804865311,,,,0,,0.0,0.0,,,4.065999984741211,0.25300002098083496,-0.04799985885620117,1,1,101.97000122070312,-0.00429647911016573,-0.03892551661464272,0,-0.02003477190769661,0.0,23.644052961621316,26.370125443641694,0,0,13.22417546515185,0.0,0.0
2003-01-07,92.7300033569336,-0.0024741365082208144,,,,0,,0.0,0.0,,,4.025000095367432,0.24100017547607466,-0.06799983978271484,1,1,102.56999969482422,0.005489633828709151,-0.026480646349324566,0,-0.02154457129437933,0.0,23.576296168550563,25.671351357363275,0,0,13.128051805292188,0.0,0.0
2003-01-08,91.38999938964844,-0.0144505976358833,,,,0,,0.0,0.0,,,3.9809999465942383,0.16299986839294434,-0.069000244140625,0,0,101.87000274658205,0.00019640915818008864,-0.03202199910294412,0,-0.023499737213052617,0.0,21.920325110179103,24.41100653250997,0,0,10.794497866445358,0.0,0.0
2003-01-09,92.80999755859376,0.015537785079645872,,,,0,,0.0,0.0,,,4.1479997634887695,0.11599969863891602,0.0989999771118164,1,1,101.94000244140624,-0.010099056920037763,-0.03255196180857145,0,-0.02550985565066133,0.0,22.09086426827422,24.567036298958477,0,0,10.794497866445358,0.0,0.0
2003-01-10,93.05999755859376,0.0026936753213699927,,,,0,,0.0,0.0,,,4.151999950408936,0.113999843597413,0.15799999237060636,1,1,101.2300033569336,-0.01210108177025182,-0.03910769033565353,0,-0.027794876507912392,0.0,22.09630858521484,22.583620075918326,0,0,10.794497866445358,0.0,0.0
2003-01-13,93.02999877929688,-0.00032235955387815984,,,,0,,0.0,0.0,,,4.127999782562256,0.06199979782104492,0.12199974060058594,1,1,101.47000122070312,-0.004903402902955767,-0.02908813370384078,0,-0.028968599869385887,0.0,22.098274307641386,21.970098793390004,0,0,10.783293298768834,0.0,0.0
2003-01-14,93.33000183105467,0.0032247990507827673,,,,0,,0.0,0.0,,,4.085000038146973,0.059999942779541016,0.023000240325927734,1,1,101.20999908447266,-0.013259243583874092,-0.026639778640440204,0,-0.02971604563144194,0.0,21.160128847239722,21.631225795591998,0,0,10.029582771290139,0.0,0.0
2003-01-15,92.4000015258789,-0.00996464466870195,,,,0,,0.0,0.0,,,4.072000026702881,0.09100008010864258,-0.05800008773803711,1,1,101.33999633789062,-0.005202772105640352,-0.02613877844050083,0,-0.030556494003013877,0.0,19.62952824263153,21.736881133481432,0,0,10.160990240099839,0.0,0.0
2003-01-16,92.0199966430664,-0.004112606888930337,,,,0,,0.0,0.0,,,4.067999839782715,-0.07999992370605469,-0.046000003814697266,1,1,100.79000091552734,-0.011281160470247187,-0.026277665583692267,0,-0.031067147785507926,0.0,19.40945852797172,21.484794468125887,0,0,10.020924096689097,0.0,0.0
2003-01-17,90.66000366210938,-0.014779320045318678,,,,0,,0.0,0.0,,,4.014999866485596,-0.13700008392334073,-0.03900003433227539,1,1,100.5500030517578,-0.006717379063775564,-0.029721068062255163,0,-0.03158793150428425,0.0,19.710906345214646,21.655083452300325,0,0,10.40136708207555,0.0,0.0
2003-01-21,89.25,-0.015552653928456395,,,,0,,0.0,0.0,,,3.989000082015991,-0.13899970054626465,0.040000200271606445,0,0,100.2300033569336,-0.012220339497902133,-0.031407034157022395,0,-0.03202954073190265,0.0,20.362271833393795,21.84091776004036,0,0,11.125164324332047,0.0,0.0
2003-01-22,88.16999816894531,-0.012100860852153339,,,,0,,0.0,0.0,,,3.92300009727478,-0.16199994087219283,-0.029999971389770952,0,0,100.2300033569336,-0.009682795538029088,-0.0312197540703808,0,-0.0324800480799053,0.0,20.499720149500806,21.575840650620982,0,0,11.292501855601792,0.0,0.0
2003-01-23,88.70999908447266,0.006124542664644572,,,,0,,0.0,0.0,,,3.947000026702881,-0.125,-0.019999980926513672,0,0,99.86000061035156,-0.014604260716612028,-0.03647239291352622,0,-0.033135177670574764,0.0,20.65003205845392,21.17811692938236,0,0,11.292501855601792,0.0,0.0
2003-01-24,86.37999725341797,-0.026265379947033707,,,,0,,0.0,0.0,,,3.9030001163482666,-0.16499972343444824,-0.03299999237060547,0,0,99.22000122070312,-0.015576938987628797,-0.03903146517478817,0,-0.03354272948795155,0.0,22.471472390539386,21.807185302524207,0,0,13.543917741583694,0.0,0.0
2003-01-27,85.19999694824219,-0.013660573543594179,,,,0,,0.0,0.0,,,3.9570000171661377,-0.05799984931945801,0.042999982833862305,0,0,99.26000213623048,-0.012829446806314815,-0.03462359044115948,0,-0.03353261588742214,0.0,22.85621245507727,21.855814528462755,0,0,13.59243845162291,0.0,0.0
