Date,put_call_ratio,put_call_ratio_ma5,put_call_ratio_ma20,gamma_exposure,gamma_exposure_pct,vix_term_slope,vix_contango,vix_front_month,implied_vol_rank,iv_percentile,max_pain,price_to_max_pain,call_volume,put_volume,total_options_volume,call_oi,put_oi,oi_change_5d
2006-11-15,1.2456393805724553,0.9743649341703208,1.0148085745902817,0.2693163829936199,0.19234136178825192,-0.18371253567298096,0,11.414774469473006,11.716883772607027,11.716883772607027,141.2862199991617,-0.9043105899617435,1057299.694780495,1071624.6184756185,2128924.313256114,21359222.912691187,21699028.640863985,0.0014908352716287432
2006-11-16,0.9181235241020079,0.9601875345347315,1.0116576459605577,0.4218836336051061,0.30052971857159383,-0.14822674031571947,0,12.646664624689938,11.851688452255612,11.851688452255612,139.91103762660956,0.33406983893071696,1051421.3111508032,1064276.638938504,2115697.9500893075,21378430.85147189,21723038.564339865,0.006552769122319058
2006-11-17,1.0387016744566275,0.9880690488872087,1.0072427859832496,0.34195369185635816,0.24352207400326198,-0.15571499658234533,0,12.992875973464887,11.839894516851077,11.839894516851077,137.84930881442924,1.8307145620548793,1005697.8607695868,1007122.3259619835,2012820.1867315704,21379743.2462913,21724679.057864126,0.009123320393067846
2006-11-20,0.8908107131333054,0.9955128271796404,0.9987103431838648,0.590390649514766,0.4202068679820399,-0.09226502664423417,0,14.364161987720326,10.872193611846766,10.872193611846766,140.45149433126346,0.03452360764166449,1011394.6492092154,1014243.3115115192,2025637.9607207347,21299058.839716725,21623823.549645904,0.0033636234436649204
2006-11-21,0.8512688881272621,0.9889088360783316,0.9870702130645554,0.7313294801659045,0.5200010547068679,-0.11328377896615527,0,18.79918068345669,10.545856608802643,10.545856608802643,142.26743372398946,-1.1571632120334057,1019928.7387399893,1024910.9234249867,2044839.662164976,21259337.668153577,21574172.08519197,-0.003980508752786882
2006-11-22,0.9994443004107616,0.939669820045993,0.9887032565290275,0.33170328606442173,0.23538411181836047,-0.12373461451865918,0,20.16875109485089,10.112953850014282,10.112953850014282,141.05236236534125,-0.09392861064137421,1039817.8015517647,1049772.2519397058,2089590.0534914704,21230980.070219014,21538725.087773766,-0.0073875912025080925
2006-11-24,1.020625893915964,0.9601702940087842,0.9890988186890194,0.38369596836198094,0.27338507422577857,0.0057182220204519685,1,17.60227591487058,11.632976347604815,11.632976347604815,139.00032414914472,0.9616543610090372,1080895.8377570135,1101119.797196267,2182015.6349532804,21249715.78411459,21562144.730143238,-0.0074065989304437085
2006-11-27,1.0060859347493636,0.9536471460673314,0.9847031214724833,0.6820395965749855,0.492731979191719,-0.279362282982549,0,17.534751932290494,23.815101303065173,23.815101303065173,134.90531046231496,2.53914734368121,1275027.8376399672,1343784.7970499592,2618812.634689926,21399366.027743906,21749207.53467988,0.0011290604915461522
2006-11-28,1.0174845649932107,0.9789819164393124,0.9851964014203469,0.5542008086843724,0.3986482460453761,-0.2493079157732172,0,18.142884581018613,24.883584879507538,24.883584879507538,140.77027878654638,-1.2590091068154043,1086693.557499302,1108366.9468741277,2195060.50437343,21471556.48889631,21839445.611120388,0.0099715048534057
2006-11-29,1.0050174154095417,1.0097316218957684,0.9771815694543065,0.527560851381592,0.3755683397145423,-0.2155703080578584,0,14.364125543349337,31.241418278613033,31.241418278613033,138.64156092393245,1.3016589171220108,1208602.633244115,1260753.2915551437,2469355.924799259,21677255.955053084,22096569.94381635,0.024214039665649167
2006-11-30,1.0190323002859507,1.013649221870806,0.9784049328064862,0.49141340620531504,0.34968576850063343,-0.15335589039822742,0,10.438939779009711,27.09123468681372,27.09123468681372,139.20094341411203,0.9457449489287559,1008542.4016618995,1010678.0020773745,2019220.403739274,21550811.387980606,21938514.234975755,0.018561411855751997
2006-12-01,0.925669643539497,0.9946579717955129,0.9784791466280129,0.8470685371057644,0.604099650357653,-0.17958316983779143,0,14.63500034318324,27.689195815467034,27.689195815467034,140.62510521371686,-0.28890599735205724,1044118.3464436801,1055147.9330546001,2099266.27949828,21583238.687997583,21979048.359996982,0.019334979663267138
2006-12-04,0.9272322657810798,0.9788872380018561,0.966515911397833,0.5487615907343095,0.3883938118837527,-0.2677055865664739,0,16.371118535438754,29.51982944367631,29.51982944367631,138.93180896900446,1.6690384522509543,1152616.1825866136,1190770.2282332669,2343386.4108198807,21700761.217227563,22125951.521534458,0.01732219375137456
2006-12-05,1.0053845105884194,0.9764672271208976,0.9695115656632305,0.5252902988804575,0.37018345417523785,-0.26386449951345126,0,16.299435498148906,23.495398998683893,23.495398998683893,142.27740311142222,-0.2659684504378208,1086347.3196033393,1107934.149504174,2194281.4691075133,21561532.351003118,21951915.438753895,0.005149848106777988
2006-12-06,0.9497052436890325,0.9654047927767959,0.9703279294155347,0.583779983251361,0.4117505912523723,-0.24109752532730488,0,14.744397135862616,23.336185086120793,23.336185086120793,141.5452098703751,0.16560086820657413,1016912.6317616386,1021140.7897020482,2038053.4214636867,21501678.06905261,21877097.586315762,-0.009932417477401478
2006-12-07,1.0056023072878806,0.9627187941771819,0.9726006925660755,0.4791664291220439,0.3394491475567051,-0.2840577572007687,0,16.013558494906746,25.280659368168905,25.280659368168905,137.35059352162207,2.6986469549871765,1087458.7561751383,1109323.4452189228,2196782.201394061,21545849.464945406,21932311.831181757,-0.00028271758641296163
2006-12-08,1.074329072193028,0.992450679907888,0.9768666200617291,0.4985539751593562,0.3525342820071077,-0.23222878367736252,0,17.589103651366198,22.530494811463214,22.530494811463214,137.19908226053857,2.984666923389635,1036836.8518122564,1046046.0647653205,2082882.916577577,21477580.713549435,21846975.891936794,-0.0060090166733772765
2006-12-11,1.0241984347746147,1.011843913706595,0.9831118366657478,0.5134551415328827,0.3620215292279987,-0.1311262401405454,0,12.989626649364384,22.686443964391778,22.686443964391778,140.17361429095968,1.1678682357122647,1057983.8307761226,1072479.7884701535,2130463.619246276,21526878.363899477,21908597.954874348,-0.009823467544370579
2006-12-12,1.0059789394629937,1.01196279948151,0.9907311925553401,0.30783947410081675,0.21721667474544595,-0.1574261642925414,0,15.49769403746106,22.86193118754146,22.86193118754146,141.32514317281075,0.27861843387755175,1015511.6137532874,1019389.5171916093,2034901.1309448965,21493200.694611624,21866500.86826453,-0.00389098485404038
2006-12-13,1.0161749434559395,1.0252567394348913,0.997325497546447,0.39886333234830434,0.28114706849664384,-0.12588153645457015,0,12.326892032877197,19.688042031280695,19.688042031280695,141.19647427322099,0.47474509561389105,1021167.639739259,1026459.5496740738,2047627.1894133328,21364275.496655487,21705344.370819356,-0.007850822752824338
2006-12-14,0.9468382895645866,1.0135039358902325,0.9823854429960533,0.5482951296039659,0.3831016966951533,-0.13264710736182805,0,16.397020462058325,23.970041793792632,23.970041793792632,138.1409674478629,3.4789182778044054,1176217.6701236174,1220272.0876545217,2396489.757778139,21483193.47199861,21853991.839998264,-0.003570986578448343
2006-12-15,0.9793065759888643,0.9944994366493998,0.9854445955903962,0.37449818740833424,0.263101164144574,-0.16731456630742925,0,12.10223794239711,26.620888938652648,26.620888938652648,145.1538564296449,-1.9768583421026973,1108999.2741626643,1136249.0927033306,2245248.366865995,21540771.43501047,21925964.29376309,0.0036155302325138194
2006-12-18,1.0300933196840245,0.9956784136312816,0.985014177851766,0.6533230150971627,0.46024869964271814,-0.14108555543076365,0,13.421304088158093,27.39498617533175,27.39498617533175,142.26318358266388,-0.22063165984842642,1054798.2857499374,1068497.8571874218,2123296.1429373594,21589871.85999082,21987339.824988525,0.003594108134001184
2006-12-19,1.085767944638027,1.0116362146662883,0.994762039427002,0.43912904771029304,0.30876743351227626,-0.12229735069656066,0,10.0,27.51287606454379,27.51287606454379,141.30781442551958,0.6413913565982701,1038042.1667158437,1047552.7083948046,2085594.8751106483,21616519.37749745,22020649.221871812,0.007049520841764023
2006-12-20,1.0800892731697818,1.0244190806090567,1.006203058679128,0.5884169896146225,0.41397002401948435,-0.14009711776969305,0,16.281895051415425,27.591022440794173,27.591022440794173,140.99596548370005,0.8048641556640574,1011250.4331835206,1014063.0414794007,2025313.4746629214,21607841.07194098,22009801.339926224,0.014026820487408553
2006-12-21,0.9023252630130412,1.0155164752987478,1.0013471068092419,0.36464174251657955,0.25747899667334856,-0.22422313330378696,0,21.68585678723149,28.540035492778305,28.540035492778305,138.00775922730756,2.5506538726335166,1073167.9013217734,1091459.8766522168,2164627.77797399,21641191.17171099,22051488.964638736,0.00903711898889803
2006-12-22,1.0149824416886755,1.02265164843871,1.0010649341978777,0.5953531046008912,0.42298621996510916,-0.15388810943769812,0,12.629165681135015,30.027780648907054,30.027780648907054,136.7697525600806,2.8278845043832295,1122863.316930295,1153579.146162869,2276442.463093164,21683158.65088427,22103948.31360534,0.008117500213793427
2006-12-26,0.8974433930992545,0.9961216631217559,0.9956328071153722,0.7126088405673958,0.5033259156316027,-0.166145813284404,0,19.52897242206263,17.066867828283566,17.066867828283566,145.3552258047316,-2.666495214614999,1117939.869421626,1147424.8367770326,2265364.706198659,21526070.68266593,21907588.353332415,-0.0036271541846764066
2006-12-27,0.8718611911588761,0.9533403124259259,0.9883516384236554,0.47332852275790777,0.3321370717863603,-0.2525501444096039,0,15.982430636544336,18.55417384206827,18.55417384206827,138.99030983110202,2.469780935655766,1131373.4515826593,1164216.814478324,2295590.2660609833,21570750.576749288,21963438.220936608,-0.002598061499403004
2006-12-28,0.9511740241851776,0.927557262629005,0.9856594688624373,0.4954065660856475,0.34836266275018707,-0.22099125238483372,0,13.482387120679412,11.983864573765004,11.983864573765004,142.80088331503623,-0.41549579725280017,1042100.5970854016,1052625.7463567518,2094726.3434421534,21404248.540590573,21755310.67573822,-0.011562606143398213
2006-12-29,0.9893096675230492,0.9449541435310065,0.984173337224292,0.39709432705360737,0.2803942527501292,-0.19385334721298164,0,15.98633912202371,13.814544709793855,13.814544709793855,144.76556145451946,-2.2211315109346446,1082977.507745543,1103721.8846819287,2186699.3924274715,21478683.646674216,21848354.558342773,-0.00921182268561116
2007-01-03,0.8672557511766902,0.9154088054286096,0.9812526426061516,0.5719145260643524,0.40455156385219404,-0.18524383947401493,0,17.59699683772236,13.639003166910967,13.639003166910967,135.1808508395708,4.377975872805435,1035305.7489930197,1044132.1862412747,2079437.9352342943,21469871.049223557,21837338.811529446,-0.01206162348433426
2007-01-04,1.1944429241306644,0.9748087116348915,0.994613175523631,0.4868938893741223,0.3436817220774494,-0.17470225677857054,0,15.003864157482719,9.265996336167316,9.265996336167316,133.99979214996273,5.414135750771773,1042442.2525457579,1053052.8156821975,2095495.0682279554,21359697.119182702,21699621.398978375,-0.00949291866361024
2007-01-05,1.0082387994164943,1.0020842332864153,0.9947558899650348,0.3456161980739036,0.24592017545514272,-0.26272732623841866,0,11.983474649041227,12.824278991022107,12.824278991022107,146.4455113578365,-4.202019605679307,1159526.349603667,1199407.9370045837,2358934.286608251,21432876.149183027,21791095.186478786,-0.007846814907765065
2007-01-08,1.0976362243212545,1.0313766733136305,1.0021524389966459,0.41979699800004516,0.2973277078695856,-0.14386844533053078,0,14.79933061553636,14.847758485284984,14.847758485284984,146.05806795657753,-3.447882591539387,1092501.6630604293,1115627.0788255364,2208128.7418859657,21508465.180481818,21885581.475602273,0.005987999978751546
2007-01-09,1.0563450379601957,1.0447837474010597,1.0046895755302616,0.6348446254031949,0.4500209771338159,-0.17175843541290217,0,15.775544102925513,13.38969758874358,13.38969758874358,142.56073033412088,-1.0567256911499434,1016997.6790300419,1021247.0987875523,2038244.7778175944,21438004.10333672,21797505.129170902,-0.0023273802627142848
2007-01-10,0.872635856510767,1.045859768467875,0.9946049147461486,0.24954336336078836,0.17630590306466903,-0.1598614270464579,0,16.084375722214382,14.02787806718068,14.02787806718068,139.60963693285632,1.3638239683777194,1066631.5924736427,1083289.4905920534,2149921.083065696,21467798.84399811,21834748.554997638,-0.00011861594281992183
2007-01-11,1.0593198496015572,1.0188351535620537,0.9963609854874959,0.1560836647035074,0.10979435894957645,-0.19267999030098532,0,15.615952120314999,14.893648802322693,14.893648802322693,145.12555095087035,-2.086063036273961,1087609.2137044494,1109511.5171305616,2197120.730835011,21497424.226926435,21871780.283658046,0.007933727575900384
2007-01-12,0.9101370270308293,0.9992147990849208,0.9915688898658874,0.5065671152892779,0.3536491872820077,-0.22001756319267243,0,11.66733756098627,18.97454043819161,18.97454043819161,145.76002861120807,-1.7593011877985953,1151941.7280857249,1189927.1601071563,2341868.888192881,21633854.341258872,22042317.92657359,0.011528688115257424
2007-01-16,0.8623933450893801,0.9521662232385459,0.9838798099475594,0.4003395453586247,0.2800360426394633,-0.14247634750818594,0,14.680283585716332,19.398367818402264,19.398367818402264,139.3242717805233,2.5431832418844,1039095.0528566169,1048868.816070771,2087963.868927388,21651781.754376233,22064727.19297029,0.008185558952030991
2007-01-17,0.9812594892763866,0.9371491135017841,0.9856008699331495,0.5416708341100814,0.3787378114450121,-0.1556326230119599,0,14.229375983860171,13.46053626278535,13.46053626278535,151.01608224023812,-5.5908808061173145,1008393.6144062768,1010492.0180078461,2018885.632414123,21483957.69865889,21854947.123323612,0.002635255448378615
2007-01-18,0.808186512661084,0.9242592447318474,0.9770448667667605,0.45615818217664933,0.32002118960463516,-0.17516154901804018,0,16.892835691041807,11.890055035678062,11.890055035678062,139.1039595583206,2.4105751997018516,1067125.013562952,1083906.26695369,2151031.280516642,21442083.43805918,21802604.297573972,-0.0014721606407648302
2007-01-19,0.9764962226083443,0.9076945193332048,0.9743650119129764,0.37008424432721776,0.25912633058972023,-0.15250002685415742,0,15.637039650308713,11.41669254205398,11.41669254205398,141.91279511158444,0.6352136718315833,1039289.1891784864,1049111.486473108,2088400.6756515943,21426574.341487728,21783217.92685966,-0.00404916086618512
2007-01-22,1.0946719664404037,0.9446015072151198,0.9748102130030954,0.4127808571170167,0.2899149058582774,-0.11538803994754152,0,19.056222450248853,12.084010140292358,12.084010140292358,139.96977386267497,1.692815660542573,1061616.3588911456,1077020.448613932,2138636.8075050777,21450148.533663027,21812685.66707879,-0.010417790917440772
2007-01-23,0.9134493661047107,0.9548127114181859,0.9664782176498419,0.3760618024911795,0.26334859555631523,-0.16609710096899333,0,10.0,12.705687110696164,12.705687110696164,143.7410873850261,-0.6590226282608673,1058996.790917516,1073745.988646895,2132742.779564411,21497894.89139702,21872368.614246283,-0.008717922367301845
2007-01-24,1.156418623547061,0.9898445382723207,0.9791828856765429,0.3369083292366674,0.23404538824533921,-0.13099533757050746,0,18.207414957023165,15.92043991933191,15.92043991933191,143.93882134291476,0.007763532868598594,1161063.5674941198,1201329.4593676496,2362393.026861769,21585790.55756937,21982238.196961712,0.005824359716810168
2007-01-25,1.1072526121406414,1.0496577581682325,0.9837963941991411,0.3231649846502081,0.2271650478903113,-0.1772021429668849,0,15.151757886165711,24.084736708967213,24.084736708967213,141.53299324226094,0.5110370396788256,1234804.0954823904,1293505.119352988,2528309.2148353783,21697731.336121466,22122164.170151833,0.014656958784204477
2007-01-26,1.0997402937841216,1.0743065724033876,0.9939112392333843,0.584476870179275,0.4112269401954792,-0.183793723382751,0,20.633060649057285,21.993319803627905,21.993319803627905,143.86952460423493,-1.223893380469997,1018274.9373039214,1022843.6716299019,2041118.6089338232,21598066.40400376,21997583.0050047,0.009840836136552733
2007-01-29,0.9666532963541103,1.048702838386129,0.9986508444931463,0.4327015145894212,0.3046121121389632,-0.10423463631207573,0,12.676601819130541,18.79689580563433,18.79689580563433,139.92227772448294,1.4978706663593724,1011257.5569276374,1014071.9461595466,2025329.503087184,21477950.50934874,21847438.136685923,0.001593222867534605
2007-01-30,1.1021403694306933,1.0864410390513255,1.006199161755422,0.3889546704414634,0.2723963083757895,-0.19091998424646986,0,18.65401427443742,20.489819691551435,20.489819691551435,141.24545221710693,1.0816871921345501,1104187.2887683625,1130234.1109604533,2234421.399728816,21540037.2010317,21925046.501289625,0.002408421692794205
2007-01-31,0.9482378110589954,1.0448048765537126,1.0041455689322194,0.4673803005865679,0.3251341221471777,-0.23889592581429844,0,16.804884613241473,21.786651997953165,21.786651997953165,139.9759330272297,2.625437894101078,1134464.1444087015,1168080.1805108767,2302544.324919578,21591523.83769486,21989404.797118574,0.00032601776455387643
2007-02-01,0.8941733327580422,1.0021890206771924,1.005491448011287,0.39398054411533756,0.2724434979963173,-0.18841700526698357,0,17.711099398489264,23.097828442661324,23.097828442661324,149.38460010257836,-3.3017076772524545,1119652.258831522,1149565.3235394023,2269217.5823709243,21675870.34753336,22094837.934416704,-0.001235242425874361
2007-02-02,1.0504056201123395,0.9923220859428362,0.9982895828103706,0.5017985317088575,0.34652202207642274,-0.21903111008348766,0,12.008867377544437,23.03080888571477,23.03080888571477,142.29346762534163,1.7378150512252202,1027660.1822001332,1034575.2277501666,2062235.4099502997,21661088.277187735,22076360.34648467,0.003581181689917834
2007-02-05,0.949477754648579,0.9888869776017299,0.9953515305719748,0.31036202536301805,0.21426441994156414,-0.21323527421386881,0,15.093821733905907,16.552802501338537,16.552802501338537,139.75521499852343,3.5172874631094286,1005525.6606030518,1006907.0757538148,2012432.7363568665,21507087.58818712,21883859.4852339,0.0016670764013662076
2007-02-06,0.8753020341842217,0.9435193105524355,0.9842348210651233,0.4149491586185792,0.28638909542864205,-0.2196136579410765,0,19.51320578581507,15.8296583641027,15.8296583641027,147.49934992115595,-1.8009183121674714,1005522.0275385048,1006902.534423131,2012424.561961636,21420107.9526652,21775134.940831497,-0.006837456898862615
2007-02-07,1.1276514102181803,0.9794020303842725,0.9878001396780224,0.552465245576244,0.38045948628379544,-0.25621258590184603,0,15.40073643938242,15.48295527211666,15.48295527211666,142.44919677008,1.9012532305898888,1044172.4515931786,1055215.5644914731,2099388.0160846515,21447282.725228336,21809103.406535417,-0.008199466617976992
2007-02-08,1.093923228905135,1.0193520096136912,0.9988645082977408,0.6506906240204203,0.4486902529653182,-0.02103648240473477,0,18.159685836204574,15.730410646696813,15.730410646696813,142.8683969887258,1.4836624054242413,1026169.3316743172,1032711.6645928967,2058880.996267214,21406820.464429006,21758525.580536257,-0.015221308926488208
2007-02-09,1.1591091168693244,1.041092708965088,1.0038539716611292,0.5749010723375011,0.39940326704630036,-0.023088599505461438,0,15.525826093832931,20.274536083448115,20.274536083448115,145.7120933511224,-1.231131637945832,1148945.2212434905,1186181.526554363,2335126.7477978533,21468156.471968047,21835195.58996006,-0.010924117596359584
2007-02-12,1.128607865812447,1.0769187311978619,1.0147775136002102,0.5643231509844053,0.3933936305261946,-0.13221115445007806,0,12.238051119179937,17.327757232896758,17.327757232896758,144.10262242734515,-0.4549498034067145,1068084.6859598372,1085105.8574497965,2153190.5434096335,21384299.429842163,21730374.287302703,-0.007013625637413701
2007-02-13,1.1412722264071948,1.1301127696424562,1.0287214576661008,0.6240126358682528,0.43136500765325203,-0.14158683611142686,0,13.36920571035521,21.91224971967356,21.91224971967356,145.30783064282363,-0.4478272945626513,1168700.8350796625,1210876.0438495784,2379576.8789292406,21513905.212065205,21892381.51508151,0.0053844246921361805
2007-02-14,0.8734682898458044,1.0792761455679813,1.0233318976945718,0.5198928448385186,0.3570447377647761,-0.0873230606487391,0,14.88628761067888,24.351076626789315,24.351076626789315,146.4598333363156,-0.5836362354246287,1131342.0329313918,1164177.5411642399,2295519.574095632,21636853.63059032,22046067.038237903,0.010865354126913696
2007-02-15,0.997907746002521,1.0600730489874584,1.0328179593616436,0.5141483588907148,0.3526394705960303,-0.15768422796039946,0,16.36899611326972,22.97375737109261,22.97375737109261,146.9674114830008,-0.8006916370424007,1026097.4439406381,1032621.8049257976,2058719.2488664356,21595826.060968008,21994782.57621001,0.010858134426401156
2007-02-16,0.9050599530285549,1.0092632162193045,1.0292461458826543,0.41646003405028476,0.2857750952171235,-0.18559455134120553,0,16.917272885438063,23.09461671400013,23.09461671400013,145.70137178894063,0.019641761776995417,1009603.1992803037,1012003.9991003795,2021607.198380683,21566140.071069825,21957675.088837285,0.005609269602033784
2007-02-20,0.876827365073582,0.9589071160715313,1.0183539158143131,0.5559803610203998,0.3807041814436955,-0.2343255352434709,0,21.533351824746838,21.85369236288027,21.85369236288027,142.89486287905183,2.1536089781371066,1042544.0976713309,1053180.1220891636,2095724.2197604945,21547067.80985001,21933834.762312513,0.009362953086762715
2007-02-21,0.9999677873608132,0.9306462282622551,1.0226798368771182,0.7092699097175783,0.48586787948766524,-0.18478111283432916,0,14.40666503663011,21.8181992172942,21.8181992172942,148.0423637747162,-1.4127744263168696,1008216.5928994793,1010270.7411243492,2018487.3340238286,21496287.611831974,21870359.51478997,-0.0010059207252701707
2007-02-22,0.9000153468886273,0.9359556396708196,1.0098596730441964,0.450339263561011,0.3087264541273359,-0.10879089518991601,0,15.478629591404198,18.139760000368835,18.139760000368835,142.0369329313987,2.62772490169033,1015070.6416729696,1018838.302091212,2033908.9437641816,21350294.686010826,21687868.357513532,-0.01624773616550712
2007-02-23,1.092193649646869,0.9548128203996893,1.0091067249195078,0.5103116738258804,0.3512124315951325,-0.19151465680927102,0,14.25040842770773,6.5485843921153295,6.5485843921153295,144.08317042402044,0.8374622176049942,1078150.6937011646,1097688.3671264558,2175839.0608276203,21193641.2842296,21492051.605286997,-0.02285682839469294
2007-02-26,1.0410548128371493,0.9820117923614081,1.006172450872159,0.33217398649228247,0.228817242324207,-0.11332116589624898,0,17.14171775583547,6.54155019099967,6.54155019099967,141.27902685295714,2.680286123211182,1017894.6841131444,1022368.3551414306,2040263.039254575,21193261.03103882,21491576.288798526,-0.021227147143447422
2007-02-27,1.209970807048396,1.048640480756371,1.0183383264068735,0.9371528938750524,0.6717941891577437,-0.2840726654228194,0,12.410590955004105,89.39497958192119,89.39497958192119,137.10963633149524,1.713522343014166,1781152.8884014597,1976441.1105018244,3757593.998903284,21963156.362512644,22453945.453140806,0.023712711272994902
2007-02-28,1.1670632076505774,1.0820595648143239,1.0215844683178676,0.8808220284996949,0.6250067936397926,-0.24826728602047038,0,18.18061087913274,92.59506906480955,92.59506906480955,140.49168596666289,0.31101024047217424,1205016.8710797485,1256271.0888496856,2461287.959929434,22063985.94482403,22579982.43103004,0.0324467878893433
2007-03-01,1.1226058347243628,1.126577662381471,1.030302869501136,1.0436293228335858,0.742743835765229,-0.33585989390719384,0,17.135920207447782,90.62360147428683,90.62360147428683,141.2987878634832,-0.5613788253396349,1059603.8019971435,1074504.7524964293,2134108.5544935726,21989125.60241247,22486407.00301559,0.03681960035622467
2007-03-02,1.2144384591584372,1.1510266242837843,1.0463161258211557,0.8291997751417919,0.5979662407809049,-0.3477648234746958,0,21.9817898881224,93.44698098320386,93.44698098320386,138.572869553502,0.07004299179768507,1261902.556376672,1327378.19547084,2589280.751847512,22131375.899957623,22664219.874947026,0.05453961730538914
2007-03-05,1.0196395163294698,1.1467435649822488,1.0447778206320124,1.059926983235243,0.7716978057040749,-0.2892202851890354,0,13.215312891955474,94.8465246982804,94.8465246982804,137.4541426558312,-0.07581838200799373,1190378.89707354,1237973.6213419249,2428352.518415465,22294094.61483103,22867618.268538788,0.06402703837305124
2007-03-06,0.9274797800983012,1.0902453595922297,1.0436779219044985,1.732915633717965,1.2404550261801346,-0.4828751007047344,0,17.868521623643655,100.0,100.0,142.3417742695875,-1.8910360623157783,1342190.133279714,1427737.6665996425,2769927.7998793563,22630759.087507688,23288448.859384615,0.037165112384606847
2007-03-07,1.1645459889987853,1.0897419158618713,1.0581401196452265,1.0035959147897098,0.719114310938816,-0.5257371062793911,0,19.25769297142898,99.88701280057155,99.88701280057155,143.7494898053095,-3.001929148756839,1020042.8622343219,1025053.5777929021,2045096.440027224,22645279.922203507,23306599.902754385,0.03217971820588339
2007-03-08,1.0822120038720908,1.0816631496914169,1.0558681493279223,1.1951783802826517,0.8492101276354598,-0.44830052466143083,0,14.778087214566535,100.0,100.0,138.489352899152,1.5991562499415775,1169104.0348542393,1211380.0435677993,2380484.078422039,22770211.505464565,23462764.38183071,0.04341989267935009
2007-03-09,0.9992822797664302,1.0386319138130156,1.0511361018709868,0.9685711170240231,0.6880033566007256,-0.4460817315204102,0,15.678736690899008,100.0,100.0,142.90414686137208,-1.5088422364637684,1005683.2861406653,1007104.1076758315,2012787.3938164967,22749725.459930915,23437156.824913647,0.034103840954218034
2007-03-12,1.1701502879840933,1.0687340681439401,1.0516881604267252,0.9624119409763544,0.6826100457333604,-0.49238234519046387,0,10.0,99.0483974656586,99.0483974656586,139.80434159938616,0.8409559880720672,1029834.7372763397,1037293.4215954246,2067128.1588717643,22630614.975963768,23288268.719954707,0.01839502682247618
2007-03-13,0.9849209008941396,1.080222292303108,1.04450381218081,1.326716235869719,0.9596500801950952,-0.4100405296731286,0,17.431098269622982,100.0,100.0,142.42104422014515,-3.01703017732018,1388680.8123143038,1485851.0153928797,2874531.8277071835,22951211.10231823,23689013.87789779,0.017200158796826015
2007-03-14,1.2213261898037144,1.0915783324640937,1.0485065103506357,1.4297111911324478,1.0265014385862887,-0.394479509274026,0,17.155282351339906,99.50054431361397,99.50054431361397,136.0727025942463,2.3027686768814974,1149005.2483612115,1186256.5604515143,2335261.808812726,22931515.51559978,23664394.394499727,0.015351638301520643
2007-03-15,1.0557559110090253,1.0862871138914805,1.057620891408797,1.1780064047555412,0.8446306692802096,-0.34286006339787967,0,12.828146730983779,97.88491149172134,97.88491149172134,138.4302365191654,0.745511359028647,1027283.5214060185,1034104.4017575232,2061387.9231635416,22827457.00407441,23534321.255093012,0.003049805730381605
2007-03-16,0.9457085494954577,1.0755723678372862,1.055010931583444,0.9835299201509836,0.7099761270610585,-0.29455619977718894,0,18.47847145222053,98.06791927795025,98.06791927795025,139.7225345774189,-0.860850219180295,1134796.3623974957,1168495.4529968696,2303291.815394365,22936155.922531266,23670194.90316408,0.009943103593637037
2007-03-19,1.0180516359926841,1.045152637439004,1.0606605157316502,1.0729424592937964,0.7652942101631399,-0.47125756442001937,0,10.439714524366433,100.0,100.0,138.6040493030601,1.138336433610103,1241102.74794789,1301378.4349348624,2542481.1828827523,23167655.471198853,23959569.338998564,0.028825698772045216
2007-03-20,0.9083860006580385,1.029845657391784,1.062238447510873,1.570701406100924,1.1142096846844942,-0.3293142689513896,0,17.334859734505763,100.0,100.0,141.86712729447493,-0.6363950244756383,1109843.693184275,1137304.6164803437,2247148.3096646187,23234955.0667118,24043693.833389744,0.014972339385679323
2007-03-21,0.8275288861576122,0.9510861966625634,1.0536165024507131,1.4480822391957004,1.0105955105350972,-0.3596041587035014,0,10.0,100.0,100.0,142.8953810166567,0.27539415727944094,1329146.9171228157,1411433.6464035194,2740580.563526335,23555885.390935134,24444856.738668915,0.03298044865033978
2007-03-22,0.8998391232139762,0.9199028391035539,1.0536076912669805,1.5880123333610496,1.1091021194259778,-0.22407429615299493,0,19.284469442595384,99.99994642335996,99.99994642335996,143.15947407962287,0.014330630819939238,1015353.5648692382,1019191.9560865479,2034545.520955786,23556168.314131398,24445210.39266425,0.03870471247918883
2007-03-23,0.6458990927424872,0.8599409477529596,1.0312929634217614,0.8988449596550785,0.6268533115845508,-0.3441672542245916,0,16.27791906572884,99.88353697591559,99.88353697591559,143.184557136091,0.14327516174901894,1029334.6451473475,1036668.3064341844,2066002.951581532,23507352.265577585,24384190.33197198,0.03016432402558955
2007-03-26,0.9323852716046976,0.8428076748753623,1.025859486360139,0.6438379700643061,0.4496075305762843,-0.3208776264073241,0,16.963022653401723,99.89310374537727,99.89310374537727,145.03832745417463,-1.2837503806629886,1026501.4913473749,1033126.8641842186,2059628.3555315933,23515959.072811812,24394948.84101477,0.018171424363105926
2007-03-27,0.8291719731294753,0.8269648693696497,1.0068195446641928,0.9376508324492273,0.6563424530612004,-0.23881587660341463,0,14.103732732300937,61.40689162216032,61.40689162216032,142.4810762078758,0.2652417757642921,1047485.523063735,1059356.9038296686,2106842.4268934038,22782291.70747409,23477864.63434261,-0.023533372324902935
